strategy_name,entry_order_id,entry_date,entry_price,entry_side,entry_order_type,close_order_id,close_date,close_price,close_order_type
moving_average_position,81973bbb-edaf-612d-acf1-679611bed8b9,2019-10-25 14:55:59.578000+00:00,7457.5,Buy,Limit,77d0b54f-32eb-838a-e164-b1ace94cbbb2,2019-10-25 14:56:22.980000+00:00,7455,Market
moving_average_position,ac25b9c5-8af1-789d-7841-c185d787fdc4,2019-10-26 16:26:06.171000+00:00,9601,Sell,Limit,8c4856a3-e21b-f76e-8d96-72cfb8a15a74,2019-10-26 16:27:30.224000+00:00,9580.5,Limit
moving_average_position,8c4856a3-e21b-f76e-8d96-72cfb8a15a74,2019-10-26 16:27:30.224000+00:00,9580.5,Buy,Limit,84385751-77da-45aa-b5de-2fd4905253d7,2019-10-27 08:12:06.839000+00:00,9218,Limit
moving_average_position,84385751-77da-45aa-b5de-2fd4905253d7,2019-10-27 08:12:06.839000+00:00,9218,Buy,Limit,92dfcd17-fddd-f054-77ca-dde3280c8ef5,2019-10-27 08:14:27.343000+00:00,9227.5,Limit
moving_average_position,ca78cab5-1e33-9245-8d4e-6e0f1a285d5b,2019-10-27 08:14:35.907000+00:00,9227.5,Buy,Limit,f1e29bac-eaf8-da50-7403-c82a9e10a439,2019-10-27 08:14:37.622000+00:00,9227.5,Limit
moving_average_position,f1e29bac-eaf8-da50-7403-c82a9e10a439,2019-10-27 08:14:37.622000+00:00,9227.5,Buy,Limit,a4fefb9a-2f80-63f8-a02e-07e83575fca6,2019-10-27 08:14:56.899000+00:00,9218,Market
moving_average_position,c7e0a017-51a9-c7da-0c4d-f2b8418aab76,2019-10-27 08:17:59.754000+00:00,9224.5,Buy,Limit,e228d35e-00c6-55e8-3aeb-5a508194f917,2019-10-27 08:18:00.792000+00:00,9224.5,Limit
moving_average_position,e228d35e-00c6-55e8-3aeb-5a508194f917,2019-10-27 08:18:00.792000+00:00,9224.5,Buy,Limit,e7fc029a-b45c-5c98-b675-9c9456a6ee09,2019-10-27 08:20:54.162000+00:00,9194,Market
moving_average_position,d09f89a2-f5eb-f0e6-74e6-1f140efdfd32,2019-10-27 08:21:16.806000+00:00,9212,Buy,Limit,ad0cebd7-ab75-aeef-eb8a-2aa8c1cb6e20,2019-10-27 08:21:34.966000+00:00,9210,Market
